59566300404,0.095,116.437592,39.881358,116.438702,39.881391
59566300405,0.103,116.436394,39.881322,116.437592,39.881358
59566300406,0.144,116.393234,39.884796,116.393208,39.883497
59566300407,0.081,116.393208,39.883497,116.3932,39.882769
59566300408,0.074,116.3932,39.882769,116.393192,39.8821
59566300409,0.072,116.393192,39.8821,116.3932,39.881449
59566300410,0.076,116.3932,39.881449,116.393196,39.880768
59566300411,0.041,116.391689,39.902326,116.39167,39.902692
59566300412,0.187,116.41404,39.902341,116.41621,39.902107
59566300413,0.009,116.387581,39.865117,116.387661,39.865072
59566300420,0.093,116.423737,39.855759,116.423748,39.856593
59566300421,0.049,116.423737,39.855319,116.423737,39.855759
59566300422,0.115,116.42371,39.854279,116.423737,39.855319
59566300423,0.067,116.432335,39.854157,116.433117,39.854174
59566300424,0.076,116.423702,39.853597,116.42371,39.854279
59566300425,0.243,116.423691,39.852941,116.426529,39.852872
59566300426,0.174,116.426529,39.852872,116.428566,39.852854
59566300427,0.128,116.428566,39.852854,116.430058,39.852847
59566300428,0.054,116.430058,39.852847,116.430695,39.852854
59566300429,0.12,116.439304,39.846057,116.440655,39.845757
59566300430,0.556,116.440655,39.845757,116.442295,39.841614
59566300431,0.221,116.442295,39.841614,116.442196,39.839625
59566300432,0.055,116.426415,39.868841,116.426437,39.868347
59566300433,0.079,116.426655,39.864194,116.426609,39.864909
59566300434,0.065,116.426685,39.863612,116.426655,39.864194
59566300435,0.068,116.437672,39.862394,116.438461,39.862419
59566300436,0.141,116.426746,39.862345,116.426685,39.863612
59566300437,0.027,116.436073,39.862343,116.436386,39.862353
59566300438,0.082,116.424572,39.86232,116.425526,39.862348
59566300439,0.112,116.423267,39.862279,116.424572,39.86232
59566300441,0.016,116.420895,39.862206,116.421078,39.862208
59566300442,0.147,116.419178,39.862162,116.420895,39.862206
59566300443,0.088,116.418156,39.862119,116.419178,39.862162
59566300444,0.023,116.417889,39.862117,116.418156,39.862119
59566300445,0.108,116.415192,39.862038,116.413933,39.862012
59566300446,0.116,116.426746,39.862345,116.427776,39.861687
59566300447,0.02,116.427776,39.861687,116.428001,39.861626
59566300448,0.155,116.428001,39.861626,116.429756,39.861318
59566300449,0.103,116.429756,39.861318,116.430962,39.861336
59566300450,0.084,116.430962,39.861336,116.431938,39.861366
59566300451,0.082,116.426327,39.871109,116.426357,39.870369
59566300452,0.131,116.451706,39.858393,116.452103,39.857252
59566300453,0.032,116.453049,39.855212,116.453278,39.854983
59566300454,0.079,116.453278,39.854983,116.453713,39.854398
59566300455,0.137,116.453713,39.854398,116.453701,39.853162
59566300456,0.05,116.45425,39.849449,116.454014,39.849864
59566300457,0.133,116.45496,39.848381,116.45425,39.849449
59566300458,0.122,116.455475,39.847364,116.45496,39.848381
59566300459,0.013,116.45583,39.846209,116.455784,39.846319
59566300460,0.114,116.456867,39.84343,116.456612,39.844439
